48-Cd-113(n,&gamma;) ENDF/B-VII.1
341.988,0.0284836
342.129,0.0332005
342.239,0.0386389
342.339,0.0458898
342.426,0.0551964
342.501,0.0665766
342.576,0.0825638
342.649,0.103991
342.717,0.131626
342.785,0.168616
342.853,0.217338
342.921,0.280764
342.993,0.365455
343.083,0.500103
343.193,0.708641
343.386,1.15523
343.566,1.55467
343.682,1.72227
343.789,1.77641
343.902,1.71734
344.018,1.54572
344.204,1.12943
344.383,0.716356
344.491,0.510081
344.575,0.381678
344.655,0.285355
344.727,0.218269
344.799,0.16704
344.871,0.128782
344.934,0.103746
345.0,0.0840606
345.077,0.0674336
345.154,0.0557
345.249,0.0457908
345.354,0.0384545
345.476,0.0327624
345.652,0.0275112
345.857,0.0235701
346.117,0.0203259
346.442,0.0177477
346.833,0.015829
347.364,0.0143224
347.895,0.0135405
348.569,0.0132348
349.05,0.0134763
349.53,0.0143442
349.83,0.0155953
350.03,0.0172394
350.18,0.0195387
350.28,0.0221082
350.382,0.0262302
350.473,0.0319047
350.551,0.0389419
350.629,0.0486821
350.707,0.0618535
350.794,0.081456
350.89,0.109952
351.002,0.15258
351.198,0.244842
351.362,0.320264
351.482,0.358938
351.609,0.374161
351.61,0.374161
351.722,0.362324
351.838,0.327828
352.026,0.242746
352.214,0.15441
352.322,0.112959
352.413,0.0854181
352.498,0.0653322
352.574,0.051787
352.65,0.0416394
352.729,0.0339885
352.808,0.0285604
352.898,0.024318
353.01,0.0209662
353.145,0.0186301
353.28,0.0172777
353.57,0.0158229
353.97,0.0150847
354.17,0.0149765
354.821,0.0153304
355.471,0.0166141
356.012,0.0186339
356.463,0.021465
356.824,0.0251165
357.095,0.0293402
357.32,0.0346262
357.501,0.040977
357.636,0.0480511
357.761,0.057903
357.862,0.0698333
357.949,0.0851993
358.024,0.103977
358.1,0.130465
358.172,0.165561
358.245,0.213562
358.317,0.278301
358.389,0.363973
358.466,0.483479
358.55,0.65164
358.65,0.907085
358.775,1.30126
359.047,2.26656
359.184,2.6123
359.309,2.73821
359.32,2.73902
359.436,2.64493
359.561,2.361
359.765,1.65889
359.939,1.05573
360.05,0.746355
360.139,0.548795
360.216,0.415021
360.293,0.311964
360.359,0.244419
360.432,0.188586
360.504,0.147473
360.576,0.117538
360.653,0.0945888
360.728,0.0786493
360.803,0.0671094
360.904,0.0562689
361.024,0.0475068
361.164,0.0406214
361.365,0.0341064
361.605,0.0290074
361.901,0.0249103
362.242,0.0218358
362.668,0.0193718
363.209,0.0174573
363.81,0.0162025
364.612,0.0152977
366.216,0.0147689
367.74,0.0151015
369.638,0.0164112
371.137,0.0185108
372.074,0.0208363
372.856,0.0240711
373.45,0.0281384
373.903,0.0330869
374.237,0.0386883
374.516,0.0456236
374.739,0.0537912
374.909,0.0628624
375.045,0.0734205
375.165,0.0872295
375.25,0.101764
375.338,0.123806
375.414,0.151717
375.479,0.185544
375.544,0.232363
375.609,0.296995
375.669,0.378252
375.731,0.489119
375.793,0.635059
375.855,0.823997
375.922,1.08433
375.996,1.45611
376.077,1.96636
376.179,2.78056
376.315,4.10849
376.552,6.58375
376.689,7.58034
376.811,7.92481
376.82,7.92628
376.939,7.63704
377.06,6.81639
377.261,4.79105
377.432,3.04037
377.539,2.14483
377.625,1.56325
377.701,1.16224
377.771,0.874603
377.833,0.675254
377.895,0.520579
377.954,0.407744
378.008,0.327623
378.073,0.255229
378.138,0.202648
378.203,0.164643
378.274,0.134963
378.359,0.11061
378.444,0.0940893
378.564,0.078749
378.7,0.0673726
378.895,0.0567926
379.112,0.0490579
379.422,0.0418547
379.793,0.0364886
380.308,0.0321808
380.824,0.0298594
381.447,0.0286109
381.728,0.0284743
382.448,0.0293869
382.888,0.0313727
383.189,0.0342398
383.389,0.037976
383.524,0.042503
383.646,0.0494625
383.734,0.0572556
383.822,0.0686594
383.909,0.085166
383.988,0.105872
384.067,0.133816
384.157,0.175987
384.256,0.236995
384.371,0.326843
384.556,0.50673
384.742,0.687843
384.882,0.782427
385.01,0.812929
385.142,0.780305
385.284,0.682415
385.638,0.337164
385.756,0.243288
385.851,0.183561
385.937,0.141963
386.022,0.11058
386.107,0.0878397
386.186,0.0726041
386.276,0.0604044
386.366,0.0521815
386.479,0.0455848
386.591,0.0415101
386.771,0.0377728
387.072,0.0348001
387.572,0.0328824
388.052,0.0323585
389.493,0.0334061
391.735,0.0380389
394.137,0.045792
396.172,0.0552177
397.818,0.0656756
399.614,0.0813874
401.196,0.100938
402.581,0.125096
403.767,0.15395
404.812,0.189199
405.801,0.235633
406.663,0.292084
407.454,0.364923
408.117,0.450323
408.711,0.555755
409.219,0.679642
409.699,0.840368
410.151,1.05177
410.554,1.31751
410.9,1.63928
411.211,2.04591
411.458,2.49473
411.705,3.12126
411.917,3.88918
412.094,4.80722
412.225,5.77018
412.345,7.00164
412.453,8.57644
412.553,10.6489
412.642,13.2668
412.721,16.4679
412.8,20.801
412.88,26.7572
412.957,34.2513
413.041,45.2177
413.123,58.9836
413.214,78.3087
413.321,107.27
413.471,157.619
413.745,259.467
413.897,300.66
414.027,315.499
414.049,315.826
414.183,303.988
414.332,266.481
414.717,126.692
414.84,89.9388
414.941,65.9112
415.025,50.462
415.109,38.2515
415.188,29.5594
415.265,23.1933
415.341,18.3939
415.417,14.8022
415.502,11.8662
415.591,9.64074
415.693,7.83123
415.807,6.40398
415.943,5.22535
416.084,4.35351
416.254,3.59456
416.451,2.95231
416.698,2.37659
416.96,1.94032
417.256,1.58131
417.617,1.26966
417.998,1.03449
418.443,0.838442
418.966,0.677446
419.519,0.560752
420.077,0.483495
420.559,0.446942
420.74,0.443034
420.961,0.451889
421.142,0.482098
421.278,0.533846
421.391,0.612546
421.481,0.712718
421.572,0.860829
421.662,1.07379
421.752,1.36643
421.847,1.7885
421.952,2.40161
422.069,3.26866
422.28,5.1978
422.481,6.96241
422.625,7.7582
422.729,7.93661
422.859,7.65257
423.011,6.68786
423.397,3.16279
423.51,2.32442
423.612,1.71987
423.705,1.30162
423.786,1.02326
423.867,0.813406
423.949,0.657003
424.036,0.53712
424.137,0.443929
424.237,0.382352
424.338,0.341103
424.489,0.301689
424.69,0.270786
425.001,0.243872
425.263,0.230473
425.785,0.21657
426.187,0.213533
426.871,0.220568
427.383,0.236722
427.859,0.262934
428.318,0.303241
428.699,0.354483
429.056,0.42573
429.335,0.507332
429.592,0.614594
429.802,0.740486
429.977,0.890633
430.109,1.05217
430.218,1.23955
430.327,1.51117
430.408,1.80477
430.49,2.2188
430.566,2.76222
430.634,3.43511
430.702,4.3477
430.77,5.57835
430.836,7.16797
430.906,9.38666
430.976,12.2837
431.054,16.4597
431.135,22.1036
431.229,30.3035
431.338,42.3621
431.506,64.8819
431.711,93.2931
431.845,107.101
431.973,113.434
432.01,113.779
432.131,110.057
432.262,98.6681
432.458,72.7992
432.666,44.1907
432.784,30.946
432.877,22.6824
432.959,16.9194
433.036,12.6408
433.106,9.6635
433.176,7.37715
433.24,5.77712
433.308,4.49234
433.376,3.53761
433.444,2.83257
433.514,2.30003
433.596,1.85475
433.678,1.5398
433.783,1.25834
433.907,1.03354
434.063,0.8446
434.249,0.690088
434.451,0.57191
434.685,0.473277
434.957,0.390079
435.268,0.321588
435.649,0.261954
436.076,0.214869
436.566,0.176863
437.087,0.14807
437.795,0.120824
438.603,0.099937
439.394,0.0859742
440.185,0.0762503
441.372,0.067388
442.473,0.0647541
443.229,0.0671291
443.796,0.0728523
444.237,0.0816854
444.615,0.095106
444.867,0.109747
445.062,0.127209
445.201,0.14589
445.322,0.170469
445.426,0.202608
445.513,0.242623
445.592,0.295447
445.658,0.357515
445.724,0.442099
445.79,0.556961
445.856,0.711746
445.924,0.92366
445.995,1.21878
446.066,1.60663
446.145,2.16863
446.228,2.93961
446.316,3.97119
446.43,5.6311
446.596,8.61364
446.838,13.0416
446.976,14.7589
447.11,15.3478
447.236,14.8141
447.365,13.2956
447.574,9.56779
447.77,5.96141
447.879,4.29957
447.967,3.20456
448.055,2.3353
448.131,1.75564
448.201,1.3331
448.272,1.00912
448.342,0.770196
448.408,0.599279
448.474,0.471854
448.54,0.377675
448.606,0.308397
448.672,0.257442
448.759,0.21019
448.846,0.177748
448.95,0.151012
449.088,0.127355
449.277,0.106542
449.529,0.0886881
449.832,0.0747268
450.222,0.0630822
450.695,0.0542386
451.167,0.0486292
451.895,0.0436375
452.594,0.0415754
452.944,0.041378
453.532,0.0423855
454.119,0.0456054
454.642,0.0515452
455.034,0.0594922
455.295,0.0678058
455.491,0.0767744
455.7,0.0909969
455.843,0.106102
455.969,0.126403
456.059,0.148114
456.142,0.177066
456.222,0.217067
456.291,0.265159
456.359,0.331046
456.428,0.420936
456.496,0.542528
456.562,0.6962
456.627,0.895996
456.7,1.18808
456.777,1.58389
456.862,2.14698
456.953,2.91536
457.064,4.07695
457.249,6.43508
457.468,9.27666
457.612,10.5598
457.75,11.0017
457.881,10.6015
458.014,9.46653
458.231,6.70883
458.423,4.22108
458.534,3.03379
458.625,2.24242
458.703,1.6988
458.783,1.26188
458.857,0.952446
458.922,0.739667
458.987,0.575265
459.049,0.455483
459.118,0.355709
459.187,0.282306
459.255,0.228601
459.335,0.183897
459.423,0.150028
459.513,0.126375
459.621,0.106946
459.764,0.0897724
459.944,0.075674
460.153,0.0645363
460.414,0.0549008
460.78,0.0458757
461.172,0.0394811
461.661,0.0341495
462.347,0.0293976
463.131,0.0260295
464.306,0.023027
465.482,0.0212819
467.941,0.0195291
470.401,0.0189689
473.868,0.0195087
478.22,0.0222059
480.876,0.0256406
482.647,0.0293197
484.196,0.0343056
485.222,0.0393899
486.027,0.0454295
486.661,0.052781
487.113,0.0608886
487.476,0.0708782
487.727,0.0815413
487.928,0.0947585
488.079,0.110374
488.205,0.130654
488.311,0.156584
488.401,0.189042
488.492,0.235458
488.567,0.2889
488.643,0.360096
488.718,0.453771
488.799,0.586114
488.89,0.778828
488.99,1.05515
489.101,1.45198
489.246,2.09645
489.576,3.76211
489.721,4.29618
489.866,4.53179
489.89,4.53686
490.019,4.39587
490.172,3.90282
490.421,2.67617
490.61,1.75148
490.727,1.28398
490.832,0.949808
490.916,0.737595
491.001,0.571882
491.085,0.446013
491.17,0.352723
491.254,0.28501
491.339,0.236677
491.439,0.19736
491.54,0.171642
491.64,0.15483
491.741,0.143777
491.942,0.13162
492.26,0.125573
492.297,0.125479
492.662,0.129429
492.955,0.139371
493.174,0.153853
493.32,0.171068
493.427,0.191481
493.53,0.22169
493.615,0.259385
493.7,0.313894
493.786,0.391995
493.862,0.489377
493.939,0.619772
494.015,0.788871
494.102,1.04025
494.199,1.40804
494.3,1.88726
494.436,2.69314
494.782,5.02112
494.939,5.74548
495.081,5.97974
495.214,5.77847
495.358,5.15569
495.606,3.538
495.784,2.38293
495.9,1.76124
496.002,1.32941
496.09,1.04183
496.177,0.823058
496.258,0.673025
496.345,0.557704
496.443,0.471562
496.512,0.431249
496.605,0.39736
496.745,0.375084
496.791,0.372776
496.977,0.378966
497.27,0.417622
497.59,0.486924
497.909,0.587912
498.203,0.720711
498.464,0.890206
498.678,1.08901
498.841,1.30131
498.972,1.53578
499.102,1.86867
499.205,2.24548
499.298,2.73023
499.38,3.32221
499.461,4.14189
499.536,5.16957
499.611,6.5583
499.685,8.4233
499.76,10.9019
499.834,14.1499
499.918,18.9315
500.002,25.1316
500.091,33.4328
500.2,46.322
500.336,66.3493
500.679,124.481
500.843,144.434
500.985,151.256
500.999,151.316
501.142,145.581
501.298,127.65
501.718,57.8278
501.836,41.7555
501.942,30.1243
502.034,22.2435
502.118,16.6946
502.194,12.8321
502.268,9.89395
502.343,7.66313
502.417,5.99076
502.492,4.74818
502.574,3.75626
502.655,3.0422
502.748,2.46218
502.842,2.05174
502.949,1.71508
503.089,1.40913
503.257,1.15633
503.438,0.962023
503.648,0.798443
503.9,0.655282
504.217,0.526544
504.543,0.431889
504.926,0.351914
505.383,0.28414
505.868,0.233219
506.427,0.191444
507.08,0.157205
507.785,0.131396
508.692,0.108949
509.56,0.0946883
510.657,0.0831501
511.973,0.075929
513.011,0.0741547
514.213,0.0762654
515.295,0.0832005
515.976,0.0922512
516.377,0.102459
516.577,0.112086
516.727,0.124405
516.847,0.140146
516.97,0.16503
517.075,0.196778
517.181,0.241675
517.286,0.303209
517.398,0.390933
517.519,0.511206
517.683,0.715439
517.995,1.13482
518.168,1.2893
518.307,1.3307
518.444,1.28902
518.596,1.15888
519.029,0.610875
519.161,0.475307
519.282,0.380932
519.402,0.313154
519.527,0.26658
519.652,0.238864
519.803,0.222844
519.953,0.218734
520.203,0.226217
520.564,0.253062
520.955,0.297788
521.345,0.362625
521.697,0.447052
522.005,0.553595
522.266,0.68363
522.483,0.839204
522.655,1.01669
522.791,1.21782
522.913,1.4801
523.008,1.77226
523.096,2.1517
523.176,2.6224
523.255,3.26799
523.334,4.15516
523.413,5.36951
523.488,6.9086
523.56,8.86603
523.642,11.7471
523.728,15.7332
523.809,20.5574
523.904,27.6272
524.018,38.2527
524.177,56.5798
524.489,95.423
524.655,109.601
524.8,113.869
524.941,109.757
525.093,97.2565
525.339,67.1498
525.531,43.6739
525.655,31.1807
525.763,22.5451
525.855,16.7694
525.944,12.5154
526.02,9.69106
526.097,7.54518
526.174,5.95594
526.251,4.80925
526.332,3.98476
526.401,3.5215
526.47,3.23477
526.563,3.06583
526.607,3.05359
526.74,3.2124
526.933,3.75523
527.163,4.43697
527.332,4.67566
527.361,4.68088
527.517,4.51386
527.69,3.97569
528.142,1.91198
528.282,1.39992
528.4,1.06525
528.505,0.838481
528.609,0.669167
528.713,0.547219
528.813,0.462121
528.939,0.388667
529.09,0.331829
529.291,0.285487
529.492,0.255936
529.83,0.223567
530.28,0.197866
530.713,0.187318
530.784,0.187163
531.064,0.194077
531.217,0.206975
531.37,0.233461
531.472,0.2641
531.574,0.311054
531.663,0.371033
531.752,0.454728
531.848,0.578652
531.942,0.742082
532.047,0.984748
532.167,1.34335
532.309,1.88249
532.674,3.4795
532.829,3.97071
532.976,4.17095
532.999,4.17486
533.134,4.04325
533.297,3.57706
533.575,2.37323
533.766,1.56423
533.896,1.12133
533.993,0.860791
534.085,0.665693
534.177,0.515473
534.268,0.403064
534.36,0.320976
534.452,0.262189
534.542,0.221088
534.643,0.189544
534.768,0.163888
534.919,0.145263
535.069,0.134045
535.27,0.125283
535.578,0.120107
535.818,0.123686
535.983,0.133423
536.106,0.147784
536.229,0.171606
536.331,0.201531
536.434,0.243281
536.555,0.310863
536.675,0.399519
536.84,0.554618
537.188,0.921093
537.348,1.03714
537.5,1.07645
537.652,1.03665
537.804,0.927481
538.257,0.458364
538.402,0.339232
538.517,0.267076
538.632,0.213601
538.751,0.174875
538.876,0.148187
539.001,0.131633
539.101,0.123325
539.302,0.114521
539.614,0.110431
539.726,0.110207
540.399,0.11429
541.073,0.125095
541.397,0.134663
541.597,0.14488
541.798,0.163388
541.948,0.188036
542.073,0.220331
542.19,0.264279
542.305,0.323905
542.444,0.420368
542.6,0.562162
542.996,0.979557
543.156,1.09452
543.307,1.13365
543.468,1.09181
543.653,0.955801
544.045,0.565699
544.197,0.44693
544.326,0.373184
544.467,0.318112
544.602,0.286343
544.782,0.266391
544.962,0.262144
545.143,0.266404
545.583,0.29294
546.192,0.350587
546.781,0.431283
547.286,0.529085
547.747,0.65426
548.125,0.795607
548.469,0.971378
548.799,1.20601
549.068,1.47255
549.311,1.80435
549.513,2.18791
549.689,2.65124
549.851,3.26478
549.985,4.01242
550.089,4.83005
550.192,5.96713
550.284,7.37713
550.376,9.32331
550.461,11.804
550.546,15.1054
550.631,19.481
550.716,25.1913
550.808,33.1589
550.913,44.9788
551.026,61.2268
551.167,86.3229
551.571,171.539
551.727,195.139
551.878,204.787
551.899,204.937
552.051,197.291
552.207,175.261
552.472,120.23
552.678,77.6888
552.803,56.5365
552.911,41.9353
553.011,31.3273
553.1,23.9771
553.189,18.324
553.274,14.2302
553.359,11.149
553.444,8.8526
553.529,7.14909
553.626,5.73183
553.734,4.61906
553.842,3.83093
553.976,3.13575
554.125,2.59946
554.293,2.16259
554.496,1.78315
554.758,1.43156
555.042,1.16249
555.365,0.941333
555.729,0.762232
556.154,0.612331
556.619,0.49463
557.159,0.396887
557.779,0.317101
558.426,0.257518
559.194,0.206796
560.044,0.16683
560.934,0.136507
562.013,0.110039
563.118,0.0905539
564.413,0.0739839
565.923,0.0602301
567.551,0.0496997
569.435,0.0412583
571.268,0.035808
573.032,0.0330939
573.432,0.0329854
574.073,0.0335267
574.715,0.0356944
575.075,0.0384521
575.376,0.0427676
575.586,0.0483978
575.716,0.0542395
575.837,0.0626055
575.937,0.0730952
576.037,0.0884564
576.127,0.108242
576.217,0.135788
576.308,0.17356
576.395,0.222402
576.483,0.286824
576.582,0.380421
576.698,0.521758
576.839,0.73839
577.083,1.20137
577.291,1.58352
577.452,1.78348
577.599,1.84824
577.752,1.77899
577.929,1.54933
578.369,0.723035
578.508,0.5121
578.623,0.373225
578.718,0.284666
578.811,0.21739
578.899,0.169128
578.978,0.136088
579.065,0.108593
579.153,0.0886025
579.241,0.0742013
579.346,0.0621696
579.463,0.0532538
579.614,0.0460998
579.814,0.0405014
580.065,0.0364987
580.405,0.0334837
580.886,0.0316372
581.127,0.0314391
581.668,0.0326661
582.075,0.0356559
582.311,0.0388561
582.511,0.043243
582.662,0.0484435
582.813,0.0567684
582.938,0.0679801
583.044,0.0824131
583.134,0.100301
583.224,0.125401
583.315,0.160269
583.405,0.207971
583.495,0.27194
583.591,0.361024
583.696,0.488967
583.813,0.672435
583.957,0.958
584.355,1.8903
584.531,2.18833
584.684,2.2902
584.699,2.29111
584.853,2.20559
585.021,1.93788
585.475,0.888061
585.599,0.650567
585.712,0.477986
585.814,0.355199
585.903,0.273113
585.991,0.209985
586.079,0.16252
586.166,0.128185
586.256,0.102057
586.346,0.0833917
586.447,0.068894
586.547,0.0589163
586.668,0.0508205
586.823,0.0441261
586.999,0.0393761
587.28,0.0348273
587.631,0.0317273
588.113,0.029931
588.314,0.0297671
588.739,0.0304132
589.164,0.0325531
589.568,0.0365449
589.869,0.0415835
590.11,0.0479123
590.291,0.0551699
590.446,0.0646993
590.569,0.0760993
590.675,0.0904378
590.763,0.107336
590.851,0.130775
590.938,0.163368
591.024,0.20701
591.099,0.258411
591.187,0.337967
591.275,0.443842
591.363,0.581726
591.456,0.768156
591.568,1.05634
591.693,1.45775
591.879,2.19582
592.171,3.39903
592.347,3.89598
592.5,4.04402
592.641,3.91636
592.801,3.49354
593.046,2.51161
593.267,1.60202
593.4,1.14991
593.512,0.84189
593.611,0.629453
593.705,0.47125
593.795,0.355748
593.876,0.277591
593.961,0.214888
594.036,0.173336
594.112,0.141801
594.202,0.113954
594.293,0.0940461
594.398,0.0777213
594.508,0.0658861
594.629,0.0568482
594.79,0.0485388
594.991,0.0415071
595.282,0.0347467
595.633,0.0294199
596.055,0.0252218
596.597,0.0217423
597.2,0.0192679
597.802,0.0176242
599.008,0.0156683
600.213,0.0146584
601.739,0.014114
602.462,0.0140556
604.201,0.0143764
605.94,0.0154437
607.444,0.0173714
608.347,0.0194142
609.149,0.0224184
609.751,0.0261957
610.192,0.030721
610.493,0.0355632
610.733,0.0416071
610.914,0.0488299
611.054,0.0576453
611.177,0.0695033
611.283,0.084699
611.37,0.102682
611.458,0.127467
611.538,0.158078
611.626,0.202891
611.714,0.262702
611.802,0.341003
611.893,0.445754
611.989,0.585625
612.101,0.78992
612.254,1.13579
612.671,2.23607
612.848,2.55011
613.0,2.64367
613.148,2.5546
613.309,2.28041
613.566,1.61907
613.79,1.03142
613.927,0.73814
614.042,0.54319
614.146,0.403983
614.234,0.314103
614.324,0.242447
614.414,0.188715
614.504,0.149213
614.595,0.120631
614.685,0.100186
614.785,0.0843192
614.911,0.071314
615.036,0.0630911
615.186,0.0569138
615.387,0.0520937
615.628,0.0489665
616.099,0.0468779
616.149,0.0468549
616.651,0.0480793
617.252,0.0524303
617.834,0.0595372
618.466,0.0713067
619.007,0.0862062
619.49,0.105282
619.882,0.127101
620.233,0.154073
620.544,0.187202
620.811,0.226353
621.04,0.272744
621.226,0.324203
621.374,0.38068
621.507,0.451516
621.626,0.541591
621.729,0.655064
621.818,0.792676
621.907,0.986068
621.989,1.23368
622.066,1.55739
622.144,1.9961
622.222,2.58617
622.296,3.32852
622.37,4.29056
622.454,5.6939
622.537,7.50351
622.633,10.1851
622.737,13.8649
622.855,19.1221
623.024,28.3431
623.344,47.4912
623.522,55.174
623.68,57.9638
623.7,57.9994
623.848,55.9983
623.999,50.2948
624.245,36.2623
624.476,22.6385
624.604,16.3379
624.708,12.1751
624.811,8.86195
624.9,6.64692
624.984,5.02853
625.067,3.78485
625.145,2.90198
625.222,2.23415
625.3,1.7352
625.378,1.36584
625.456,1.09391
625.537,0.885832
625.626,0.722754
625.73,0.589794
625.834,0.497066
625.952,0.421892
626.1,0.355727
626.286,0.29789
626.508,0.24912
626.761,0.209872
627.086,0.175751
627.41,0.154556
627.653,0.146731
627.734,0.146153
627.896,0.149864
628.017,0.15943
628.132,0.177644
628.225,0.20257
628.319,0.240896
628.412,0.297994
628.496,0.370996
628.58,0.470483
628.667,0.608497
628.755,0.78924
628.854,1.05672
628.966,1.44378
629.103,2.043
629.309,3.14668
629.561,4.53085
629.731,5.18408
629.888,5.41955
629.899,5.42052
630.049,5.22924
630.199,4.70191
630.438,3.43395
630.672,2.14045
630.806,1.52691
630.915,1.12366
631.011,0.839531
631.098,0.637347
631.185,0.480429
631.262,0.374603
631.341,0.290136
631.416,0.229971
631.5,0.179793
631.584,0.143672
631.668,0.117841
631.761,0.0976795
631.873,0.0814189
632.004,0.0691762
632.172,0.0592746
632.396,0.0510072
632.732,0.0431344
633.162,0.0365737
633.722,0.03089
634.444,0.0260277
635.415,0.0217426
636.548,0.0184594
638.093,0.0155763
639.925,0.0134426
641.757,0.0120795
644.284,0.0110026
647.232,0.0105769
649.177,0.0107505
651.615,0.0116408
653.092,0.0127674
654.569,0.0147418
655.554,0.0169392
656.416,0.0199713
657.114,0.023843
657.606,0.02796
658.017,0.0329188
658.391,0.0395379
658.668,0.0467041
658.899,0.0554387
659.084,0.0659282
659.227,0.0781756
659.353,0.0940875
659.461,0.113994
659.551,0.137219
659.64,0.16898
659.735,0.215259
659.825,0.275078
659.915,0.355141
660.005,0.460554
660.104,0.612571
660.208,0.82112
660.313,1.08455
660.446,1.50242
660.647,2.27966
660.976,3.61049
661.169,4.13902
661.346,4.32171
661.362,4.32343
661.563,4.18054
661.891,3.78704
661.948,3.77439
662.121,3.9297
662.3,4.40236
662.682,5.7415
662.865,5.9915
663.03,5.78479
663.196,5.17096
663.437,3.81583
663.687,2.34603
