93-Np-237(n,total fission) ENDF/B-VII.1
227.931,0.028756
228.141,0.0367767
228.194,0.0374241
228.271,0.0359419
228.348,0.0317524
228.504,0.0206838
228.556,0.0181303
228.6,0.0171427
228.614,0.0171083
228.643,0.0175651
228.673,0.0188269
228.705,0.0213551
228.738,0.0252783
228.771,0.0311111
228.808,0.0397429
228.847,0.0520074
228.887,0.0682595
228.937,0.0938822
229.003,0.136461
229.152,0.245633
229.226,0.285333
229.293,0.300395
229.303,0.30062
229.37,0.289144
229.444,0.254224
229.576,0.173971
229.623,0.152986
229.67,0.141679
229.698,0.140495
229.739,0.147001
229.781,0.163912
229.823,0.190914
229.882,0.244094
230.041,0.417116
230.108,0.465906
230.168,0.481586
230.229,0.466113
230.288,0.423821
230.382,0.320603
230.492,0.19052
230.546,0.137156
230.595,0.0985345
230.636,0.0732467
230.673,0.055416
230.709,0.0418589
230.744,0.0319907
230.775,0.0251783
230.807,0.0200208
230.838,0.0161737
230.87,0.0133452
230.903,0.0111841
230.937,0.00968684
230.979,0.00849848
231.029,0.0078036
231.063,0.00769082
231.113,0.00799451
231.163,0.00888624
231.214,0.0104729
231.265,0.0128551
231.323,0.0165875
231.387,0.0221221
231.582,0.042004
231.656,0.0468959
231.716,0.0483029
231.787,0.0466859
231.869,0.0411878
232.036,0.0260913
232.093,0.0221998
232.145,0.0198924
232.189,0.0191795
232.225,0.019681
232.257,0.0210997
232.294,0.0242048
232.325,0.0284291
232.357,0.0344712
232.387,0.042546
232.423,0.0549653
232.458,0.0715551
232.493,0.0931152
232.533,0.124802
232.575,0.166861
232.624,0.227951
232.692,0.333022
232.835,0.573758
232.908,0.66213
232.976,0.693569
232.98,0.693743
233.044,0.669928
233.107,0.602586
233.221,0.421724
233.304,0.292628
233.352,0.231823
233.398,0.188981
233.425,0.170991
233.462,0.156626
233.488,0.153403
233.524,0.158973
233.558,0.175533
233.592,0.203175
233.628,0.246913
233.67,0.313868
233.721,0.422621
233.785,0.59804
233.945,1.09563
234.018,1.25482
234.085,1.31132
234.088,1.31149
234.151,1.26667
234.212,1.1454
234.309,0.853136
234.413,0.52415
234.469,0.376183
234.516,0.275307
234.557,0.207481
234.596,0.156492
234.633,0.121288
234.665,0.098824
234.695,0.083573
234.725,0.0735732
234.756,0.0684599
234.776,0.0675906
234.809,0.0704583
234.843,0.0785514
234.879,0.0933742
234.914,0.114152
234.953,0.145678
234.999,0.19312
235.053,0.264438
235.133,0.394179
235.248,0.588064
235.319,0.673392
235.388,0.7073
235.396,0.707582
235.463,0.680458
235.541,0.592661
235.733,0.285133
235.791,0.209143
235.845,0.152844
235.891,0.1149
235.937,0.0857826
235.978,0.0658717
236.021,0.0500241
236.062,0.0386277
236.102,0.0302139
236.144,0.023519
236.189,0.0183439
236.235,0.014488
236.279,0.0118023
236.33,0.0096307
236.384,0.008027
236.45,0.00672273
236.523,0.00581234
236.615,0.00510458
236.709,0.00468412
236.853,0.00441352
236.898,0.00440446
236.994,0.00450361
237.089,0.00478086
237.183,0.00533909
237.248,0.00603631
237.302,0.00701566
237.35,0.00835023
237.391,0.0100782
237.431,0.0124898
237.468,0.0156152
237.502,0.0194227
237.541,0.025348
237.577,0.032593
237.618,0.0430716
237.662,0.0581171
237.709,0.0784675
237.76,0.106969
237.823,0.150766
237.906,0.222876
238.09,0.400832
238.172,0.45437
238.245,0.470206
238.316,0.451938
238.392,0.398518
238.506,0.279497
238.601,0.178837
238.658,0.128666
238.706,0.0948927
238.75,0.0701328
238.789,0.0533516
238.824,0.0419685
238.858,0.0334798
238.892,0.027648
238.927,0.0235996
238.962,0.0213388
238.997,0.0205501
239.021,0.0207079
239.068,0.0223505
239.132,0.0267231
239.286,0.0399608
239.361,0.0438719
239.405,0.0445043
239.467,0.0430658
239.534,0.0387977
239.639,0.0284296
239.743,0.0177972
239.806,0.0126515
239.857,0.00931504
239.904,0.00704276
239.946,0.00547413
239.986,0.00438993
240.021,0.00369905
240.061,0.0031261
240.106,0.00272245
240.155,0.00248776
240.205,0.00241364
240.262,0.00248018
240.345,0.0027763
240.693,0.00464265
240.756,0.0052504
240.808,0.0060894
240.85,0.00709466
240.898,0.00871901
240.952,0.0112241
241.019,0.0152912
241.191,0.0278386
241.265,0.0314851
241.328,0.0325925
241.397,0.0313281
241.459,0.0282879
241.567,0.0203446
241.662,0.0131635
241.718,0.00976411
241.763,0.00753212
241.804,0.00603785
241.844,0.00496244
241.878,0.00435943
241.912,0.00404127
241.934,0.00397531
241.97,0.00410774
242.01,0.00458865
242.049,0.00542784
242.088,0.00663577
242.134,0.00851747
242.193,0.0116503
242.287,0.0179272
242.388,0.0246307
242.463,0.0281057
242.53,0.0291958
242.595,0.0282084
242.664,0.0252259
242.837,0.0144502
242.896,0.0116652
242.943,0.0102303
242.978,0.00968097
243.005,0.00957558
243.042,0.00986926
243.089,0.0109014
243.144,0.0129592
243.321,0.021541
243.391,0.0236107
243.438,0.0240411
243.505,0.0231453
243.575,0.0205667
243.698,0.0137971
243.781,0.00930915
243.839,0.0067354
243.884,0.00513731
243.93,0.0039037
243.97,0.00309651
244.012,0.00248444
244.054,0.00207131
244.089,0.00184415
244.137,0.00168105
244.192,0.00163495
244.268,0.00171921
244.449,0.00205438
244.617,0.00219463
244.687,0.0023611
244.74,0.00264248
244.785,0.00305139
244.831,0.00366288
244.883,0.00465284
244.941,0.00613116
245.025,0.0088665
245.143,0.0129401
245.223,0.0148542
245.292,0.0154357
245.361,0.0148607
245.445,0.012893
245.589,0.00846714
245.65,0.00716945
245.685,0.00675416
245.718,0.00661309
245.747,0.0067191
245.787,0.00722273
245.827,0.00814417
245.882,0.0100845
245.952,0.013435
246.097,0.0213054
246.173,0.0241351
246.251,0.0251699
246.333,0.024256
246.495,0.020201
246.568,0.0193935
246.588,0.0193764
246.666,0.0200747
247.023,0.0266673
247.116,0.0299122
247.308,0.0389581
247.386,0.0402991
247.463,0.0388332
247.57,0.0332301
247.66,0.0280524
247.707,0.0262458
247.766,0.0254397
247.825,0.0264317
247.904,0.0300193
248.038,0.0376155
248.116,0.0394665
248.122,0.0394747
248.193,0.037964
248.267,0.0335935
248.405,0.0213629
248.486,0.0146574
248.543,0.0108269
248.594,0.0082134
248.64,0.00646601
248.682,0.00535696
248.723,0.00464607
248.763,0.00427436
248.783,0.00420206
248.823,0.00428159
248.863,0.00467452
248.895,0.00522387
248.931,0.00617951
248.97,0.00765264
249.009,0.00968798
249.049,0.0124353
249.094,0.0165635
249.143,0.0223468
249.202,0.0311021
249.297,0.0485096
249.404,0.0684385
249.479,0.0782719
249.55,0.0815978
249.55,0.081598
249.615,0.0788436
249.685,0.0704146
249.797,0.0500794
249.893,0.0324844
249.953,0.0235364
250.005,0.0175203
250.048,0.0136565
250.09,0.0107303
250.133,0.00859794
250.176,0.00710407
250.216,0.00616283
250.258,0.00551395
250.313,0.00503441
250.383,0.00483038
250.397,0.00482503
250.478,0.00494818
250.611,0.00554059
250.739,0.00649178
250.858,0.00775524
250.965,0.00935382
251.043,0.0110829
251.107,0.0132345
251.152,0.01545
251.197,0.018699
251.235,0.0225967
251.272,0.0279834
251.309,0.0355194
251.344,0.0450911
251.378,0.0579561
251.412,0.0750288
251.447,0.0973382
251.483,0.127582
251.524,0.172113
251.569,0.235316
251.616,0.318008
251.677,0.449808
251.855,0.910128
251.932,1.05661
252.002,1.11106
252.012,1.1119
252.075,1.07569
252.141,0.972233
252.33,0.53191
252.378,0.446309
252.427,0.390807
252.458,0.373857
252.47,0.371701
252.509,0.381873
252.548,0.418986
252.593,0.49705
252.638,0.611651
252.696,0.807539
252.887,1.59652
252.962,1.80292
253.03,1.86974
253.102,1.80109
253.185,1.58242
253.366,0.94176
253.449,0.71073
253.528,0.541286
253.611,0.405781
253.704,0.28495
253.783,0.200969
253.848,0.145733
253.903,0.107992
253.953,0.081218
253.998,0.0634114
254.037,0.0521181
254.072,0.0452515
254.107,0.0410115
254.141,0.0393601
254.176,0.0402232
254.211,0.0435893
254.247,0.0497872
254.287,0.0596192
254.332,0.0753008
254.384,0.0986489
254.459,0.140887
254.601,0.227696
254.678,0.260483
254.748,0.271271
254.813,0.262398
254.879,0.23609
254.987,0.171626
255.091,0.106485
255.153,0.0749556
255.2,0.0558906
255.244,0.0416946
255.282,0.0320008
255.32,0.0245174
255.356,0.0192145
255.393,0.0151158
255.43,0.0121162
255.462,0.0101908
255.499,0.00859772
255.545,0.00727487
255.582,0.00660291
255.638,0.00605545
255.675,0.00593599
255.731,0.00610955
255.787,0.00676636
255.827,0.00761418
255.874,0.00912321
255.921,0.0113395
255.968,0.0144238
256.017,0.0188208
256.072,0.0250766
256.143,0.0352962
256.326,0.0651077
256.422,0.0762985
256.591,0.0892224
256.652,0.0987239
256.707,0.113385
256.764,0.137046
256.833,0.177359
257.025,0.31595
257.103,0.349762
257.148,0.35562
257.219,0.341912
257.284,0.307694
257.396,0.21941
257.498,0.137745
257.559,0.0980442
257.609,0.0722866
257.652,0.0549228
257.692,0.0426054
257.732,0.0333573
257.768,0.027235
257.81,0.0221311
257.853,0.0186542
257.899,0.0162707
257.957,0.0144647
258.231,0.00937523
258.329,0.00764653
258.383,0.00707296
258.419,0.00696013
258.459,0.00717438
258.492,0.00768591
258.525,0.0085632
258.564,0.0101342
258.603,0.0123948
258.646,0.0158635
258.695,0.0210434
258.748,0.0284926
258.819,0.040789
258.978,0.0717714
259.054,0.0824645
259.128,0.086695
259.137,0.0867389
259.206,0.0837228
259.287,0.0742721
259.415,0.0561943
259.481,0.0502106
259.533,0.0485342
259.578,0.0493215
259.643,0.0536444
259.808,0.0702841
259.887,0.0734937
259.89,0.0734959
259.96,0.0708495
260.036,0.0626033
260.15,0.0440768
260.249,0.0279082
260.305,0.0204139
260.353,0.0152967
260.396,0.0115959
260.434,0.00908625
260.473,0.00717408
260.511,0.00576794
260.546,0.00483234
260.587,0.00410356
260.62,0.00372915
260.665,0.00343265
260.714,0.00330096
260.751,0.00328008
261.062,0.00352927
261.16,0.00384248
261.301,0.0046971
261.408,0.00528245
261.47,0.00539512
261.544,0.00521181
261.615,0.00472367
261.735,0.0034735
261.846,0.00230092
261.91,0.0017603
261.968,0.00138738
262.019,0.00114195
262.074,9.56665E-4
262.122,8.44383E-4
262.179,7.561E-4
262.237,7.02614E-4
262.353,6.53436E-4
262.516,6.38368E-4
262.714,6.52298E-4
262.892,6.89587E-4
263.041,7.46938E-4
263.189,8.49361E-4
263.272,9.43921E-4
263.354,0.00108954
263.42,0.00126829
263.472,0.00147959
263.525,0.00179134
263.566,0.00215392
263.604,0.00261368
263.643,0.00326151
263.68,0.00413426
263.715,0.00523233
263.752,0.00678916
263.787,0.00879837
263.826,0.0117143
263.865,0.0155126
263.908,0.0210232
263.952,0.0281564
264.005,0.0388866
264.077,0.0569039
264.235,0.101529
264.308,0.116436
264.379,0.122611
264.39,0.122731
264.458,0.118262
264.535,0.103818
264.663,0.0681771
264.745,0.0455823
264.802,0.032886
264.851,0.0239581
264.896,0.0175472
264.934,0.0133348
264.972,0.010072
265.007,0.00779853
265.041,0.00606394
265.076,0.00475996
265.111,0.00377684
265.148,0.00303234
265.187,0.0024559
265.229,0.00203502
265.274,0.00171755
265.329,0.00145017
265.394,0.00123709
265.481,0.00104264
265.589,8.77179E-4
265.697,7.6541E-4
265.827,6.83779E-4
265.93,6.59793E-4
266.008,6.75967E-4
266.069,7.1889E-4
266.138,8.13326E-4
266.2,9.50447E-4
266.274,0.00118541
266.366,0.00158205
266.579,0.00261744
266.733,0.0033
266.803,0.00380692
266.864,0.00448489
266.926,0.0054812
266.999,0.00708358
267.189,0.0120351
267.279,0.0135426
267.369,0.0140144
267.52,0.0132272
267.808,0.0114442
267.908,0.0100624
268.032,0.00746394
268.152,0.00484233
268.221,0.00362793
268.279,0.00283893
268.334,0.00227983
268.392,0.00185488
268.454,0.00153729
268.521,0.00130217
268.608,0.00109552
268.69,9.69283E-4
268.751,9.20836E-4
268.773,9.14539E-4
268.838,9.38144E-4
268.904,0.00103856
268.958,0.00119087
269.023,0.00146617
269.093,0.00187697
269.311,0.00347461
269.406,0.00393692
269.502,0.0040993
269.613,0.00415261
269.674,0.00438718
269.722,0.00484806
269.762,0.00551253
269.808,0.00666849
269.85,0.00819041
269.897,0.0105181
269.949,0.013941
270.009,0.01902
270.093,0.027719
270.295,0.0502789
270.52,0.0724256
270.767,0.103969
270.849,0.10806
270.925,0.104426
271.002,0.0934367
271.108,0.0699668
271.225,0.0427345
271.285,0.0309366
271.336,0.0229029
271.381,0.0174357
271.421,0.0136284
271.46,0.0107844
271.5,0.00878943
271.526,0.00786542
271.566,0.00701457
271.605,0.00672966
271.645,0.00693908
271.689,0.00769773
271.742,0.00919804
271.815,0.0121561
271.977,0.0197152
272.06,0.022324
272.133,0.0230886
272.215,0.0222385
272.364,0.0189979
272.413,0.0187411
272.461,0.0194836
272.508,0.0213693
272.554,0.0245562
272.612,0.0303924
272.688,0.0406043
272.823,0.0608252
272.904,0.0690885
272.972,0.0714454
273.039,0.0690852
273.108,0.0623042
273.227,0.044469
273.334,0.0282988
273.396,0.0206508
273.449,0.0154157
273.496,0.0117705
273.541,0.00905807
273.589,0.00689373
273.636,0.0052797
273.683,0.00408777
273.731,0.00319515
273.779,0.00254314
273.828,0.00206889
273.882,0.00168646
273.939,0.00141623
273.995,0.00123499
274.068,0.00109065
274.151,0.00100424
274.278,9.6108E-4
274.289,9.60741E-4
274.42,9.93519E-4
274.499,0.00105909
274.558,0.00115163
274.622,0.00132083
274.673,0.00153946
274.724,0.00185606
274.774,0.00230852
274.825,0.00294295
274.877,0.00380888
274.934,0.00505084
275.0,0.00688687
275.082,0.00973228
275.174,0.0136238
275.269,0.0185994
275.351,0.0242898
275.428,0.0314832
275.51,0.0415489
275.702,0.0699774
275.785,0.0779946
275.842,0.0796876
275.914,0.0767803
275.992,0.0677872
276.126,0.0447305
276.213,0.0303508
276.271,0.0225459
276.318,0.0177504
276.359,0.0146803
276.392,0.0130052
276.426,0.0119747
276.453,0.0117089
276.481,0.0119414
276.508,0.0126936
276.542,0.0144096
276.576,0.0170557
276.61,0.0207163
276.651,0.0267023
276.698,0.0355419
276.749,0.0478506
276.817,0.0683098
277.005,0.133986
277.086,0.15301
277.159,0.159312
277.162,0.159318
277.237,0.153095
277.326,0.132558
277.52,0.0724654
277.591,0.0545201
277.656,0.042062
277.71,0.0344625
277.762,0.029051
277.818,0.0251524
277.877,0.0230623
277.911,0.0227235
277.968,0.023547
278.025,0.0261273
278.08,0.030323
278.152,0.0383075
278.36,0.0677542
278.44,0.0749144
278.492,0.0763423
278.566,0.0734639
278.636,0.0658971
278.755,0.0467018
278.854,0.0303432
278.917,0.0217559
278.966,0.016422
279.011,0.0125437
279.056,0.00957634
279.095,0.00766569
279.133,0.006248
279.168,0.00532416
279.204,0.00465872
279.249,0.00417295
279.295,0.00402202
279.341,0.00419091
279.377,0.00457191
279.414,0.00520865
279.451,0.00615683
279.487,0.0074917
279.524,0.0093059
279.564,0.0119525
279.603,0.0154394
279.65,0.0207547
279.696,0.0275764
279.756,0.0386634
279.836,0.0570167
279.981,0.0931295
280.062,0.107677
280.137,0.112908
280.144,0.112944
280.212,0.109254
280.285,0.0984688
280.473,0.0589566
280.54,0.0484214
280.596,0.0426012
280.665,0.0388854
280.747,0.0379622
280.857,0.0384876
280.954,0.0371851
281.064,0.0326417
281.181,0.026736
281.261,0.0241905
281.311,0.0236804
281.378,0.0243809
281.473,0.0275185
281.634,0.0337541
281.739,0.0352993
281.748,0.0353094
281.997,0.0327041
282.08,0.0336721
282.142,0.0365472
282.192,0.0411125
282.231,0.0469221
282.271,0.0556468
282.311,0.0684608
282.345,0.0842816
282.38,0.105823
282.417,0.137401
282.45,0.174323
282.485,0.225671
282.525,0.300653
282.565,0.397239
282.61,0.537837
282.661,0.73819
282.723,1.03473
282.854,1.80754
282.95,2.32573
283.022,2.57053
283.08,2.63463
283.148,2.54452
283.229,2.23602
283.371,1.42154
283.454,0.964706
283.51,0.709524
283.562,0.522294
283.605,0.402513
283.647,0.312841
283.686,0.248204
283.726,0.199363
283.771,0.160476
283.819,0.130641
283.876,0.107258
283.952,0.0857012
284.064,0.0616771
284.172,0.0424594
284.24,0.0327998
284.3,0.0261598
284.359,0.0212788
284.412,0.018318
284.47,0.016343
284.535,0.0153859
284.572,0.0152911
284.668,0.0160135
284.901,0.0192635
284.992,0.0197955
285.099,0.0191428
285.197,0.0171718
285.332,0.0128766
285.461,0.00855957
285.537,0.00650047
285.601,0.00520448
285.651,0.004455
285.689,0.00405674
285.74,0.0037344
285.791,0.00364793
285.841,0.0038044
285.891,0.00421432
285.941,0.00490255
285.998,0.00605894
286.064,0.00788123
286.153,0.0110958
286.298,0.0167162
286.38,0.0188714
286.453,0.01955
286.53,0.0188642
286.627,0.016478
286.745,0.0132085
286.807,0.0122347
286.847,0.0120592
286.899,0.0124343
286.965,0.0138773
287.063,0.0173755
287.172,0.021412
287.253,0.0230879
287.284,0.023235
287.353,0.0224932
287.427,0.0202232
287.545,0.0146217
287.647,0.00963641
287.713,0.00697938
287.767,0.00529264
287.813,0.00421655
287.853,0.00352734
287.887,0.00311175
287.922,0.00284633
287.964,0.00271025
287.978,0.00270952
288.021,0.00283348
288.068,0.00317884
288.123,0.0038344
288.188,0.00493278
288.383,0.00900915
288.462,0.0101696
288.538,0.0105801
288.612,0.0101906
288.682,0.00918494
288.808,0.00649818
288.91,0.00432342
288.974,0.00320348
289.032,0.00241913
289.083,0.00189543
289.132,0.00153533
289.181,0.00127512
289.224,0.00112318
289.266,0.00102357
289.323,9.56035E-4
289.363,9.4692E-4
289.423,9.91868E-4
289.463,0.00106626
289.513,0.0012232
289.563,0.00147387
289.608,0.00180594
289.655,0.00229019
289.703,0.00295951
289.751,0.00384297
289.804,0.00512898
289.861,0.00687245
289.935,0.00966279
290.031,0.0141619
290.323,0.0296316
290.42,0.0332529
290.513,0.0345772
290.601,0.0332275
290.684,0.0296074
290.806,0.0215597
290.924,0.013546
290.988,0.0100263
291.041,0.00773599
291.085,0.00632373
291.118,0.00554767
291.158,0.00495541
291.19,0.00475463
291.2,0.00474337
291.232,0.00488451
291.264,0.00530485
291.301,0.00618632
291.338,0.00755823
291.377,0.00953233
291.415,0.0121701
291.458,0.0161021
291.509,0.021987
291.563,0.0300188
291.641,0.0440231
291.794,0.0747735
291.877,0.086705
291.951,0.0910347
291.96,0.091081
292.034,0.0875014
292.108,0.0776621
292.235,0.0529397
292.331,0.034246
292.393,0.0242189
292.441,0.0180836
292.483,0.0137288
292.527,0.0102144
292.565,0.00786004
292.603,0.00607984
292.636,0.00494034
292.671,0.00404453
292.707,0.00344158
292.735,0.0031385
292.763,0.00297462
292.788,0.00293452
292.82,0.00301367
292.862,0.00333412
292.905,0.00389083
292.953,0.00479683
293.008,0.00617942
293.083,0.00860529
293.244,0.0144892
293.32,0.0165638
293.395,0.0174666
293.41,0.0174888
293.48,0.0168766
293.555,0.0150794
293.673,0.0107968
293.778,0.00694139
293.845,0.00494504
293.898,0.00370872
293.945,0.00284086
293.992,0.00219101
294.034,0.00175453
294.07,0.00148328
294.11,0.00126821
294.146,0.00114116
294.195,0.00105355
294.214,0.00104453
294.251,0.00106518
294.292,0.00115384
294.327,0.00128848
294.367,0.00153213
294.407,0.00189369
294.447,0.0024062
294.482,0.00302442
294.518,0.00383338
294.561,0.00505612
294.603,0.00662464
294.652,0.00897811
294.715,0.0126835
294.797,0.0187194
294.943,0.0300202
295.021,0.0342533
295.097,0.0357903
295.1,0.0357921
295.17,0.034542
295.241,0.0310689
295.357,0.0224423
295.462,0.0142921
295.524,0.0103099
295.579,0.00752692
295.625,0.00567763
295.666,0.00444182
295.707,0.00352888
295.742,0.00297565
295.774,0.00262881
295.807,0.00243125
295.84,0.00236996
295.872,0.00243496
295.905,0.00262041
295.949,0.00304575
295.998,0.00375533
296.056,0.00487364
296.141,0.0069631
296.287,0.0108112
296.374,0.0124207
296.457,0.0130372
296.471,0.0130483
296.57,0.0125267
296.688,0.0115403
296.729,0.0114294
296.797,0.0117721
296.874,0.0130521
297.085,0.0187621
297.171,0.0198273
297.185,0.019846
297.263,0.0191233
297.34,0.0171649
297.502,0.0118434
297.555,0.0106057
297.612,0.00998409
297.624,0.00996023
297.669,0.0102262
297.715,0.0110794
297.772,0.0129305
297.849,0.0165532
298.006,0.0247765
298.083,0.0272748
298.137,0.0278559
298.208,0.0269447
298.281,0.0242422
298.399,0.0176671
298.506,0.0115274
298.57,0.00865998
298.619,0.00700728
298.655,0.00616839
298.697,0.00555211
298.731,0.0053703
298.77,0.00550429
298.809,0.00600123
298.854,0.0070357
298.906,0.00879917
298.966,0.0115532
299.066,0.017398
299.187,0.0245355
299.263,0.0276648
299.34,0.0287994
299.412,0.0278039
299.488,0.0247866
299.618,0.0171354
299.717,0.0113685
299.78,0.00842046
299.83,0.0066824
299.872,0.00560888
299.915,0.00492956
299.956,0.00465464
299.968,0.00464688
300.006,0.00484929
300.044,0.0054041
300.082,0.00633398
300.126,0.00792776
300.173,0.0102344
300.224,0.013504
300.283,0.0183729
300.376,0.0276324
300.511,0.0418319
300.601,0.048866
300.689,0.0520323
300.721,0.0522347
300.827,0.0499621
301.212,0.0305681
301.4,0.0202058
301.462,0.0176801
301.509,0.0165647
301.547,0.0162872
301.599,0.0169628
301.648,0.0188136
301.697,0.0218522
301.759,0.0271542
301.951,0.0480392
302.033,0.0540606
302.098,0.0556601
302.17,0.053719
302.236,0.0488574
302.342,0.0370235
302.467,0.0222863
302.529,0.0163494
302.584,0.0120897
302.632,0.00932392
302.672,0.00754214
302.717,0.00611579
302.756,0.00527925
302.787,0.0048512
302.824,0.00456345
302.859,0.0044868
302.908,0.00465397
302.964,0.00519179
303.027,0.00618047
303.1,0.00782972
303.204,0.0109132
303.343,0.0152702
303.432,0.0171475
303.502,0.017638
303.585,0.0169876
303.703,0.0144486
303.822,0.0117051
303.894,0.0106633
303.979,0.0102092
303.998,0.0102005
304.15,0.0104607
304.244,0.0100833
304.332,0.00898378
304.436,0.00697037
304.573,0.0040962
304.64,0.00293064
304.697,0.00214578
304.746,0.00161808
304.792,0.00124416
304.837,9.6259E-4
304.882,7.56661E-4
304.926,6.15212E-4
304.97,5.13853E-4
305.014,4.44076E-4
305.069,3.87744E-4
305.135,3.49134E-4
305.224,3.25143E-4
305.343,3.17566E-4
305.498,3.32921E-4
305.602,3.62487E-4
305.68,4.0441E-4
305.749,4.69441E-4
305.799,5.45768E-4
305.85,6.61656E-4
305.893,8.0785E-4
305.929,9.75997E-4
305.966,0.00120517
306.007,0.00155348
306.048,0.00202439
306.09,0.0026491
306.131,0.00345715
306.177,0.00461881
306.23,0.00634401
306.286,0.00862937
306.366,0.0126055
306.537,0.0219982
306.614,0.0249979
306.692,0.0262293
306.7,0.0262391
306.776,0.0252292
306.85,0.0225964
307.006,0.0144261
307.095,0.0099991
307.157,0.00755559
307.212,0.00590313
307.267,0.00464137
307.323,0.00372557
307.383,0.00304357
307.456,0.00246281
307.556,0.00189259
307.675,0.00136182
307.758,0.00107428
307.822,9.13689E-4
307.866,8.41078E-4
307.922,7.9906E-4
307.933,7.97294E-4
307.977,8.12185E-4
308.034,8.8011E-4
308.103,0.00102856
308.199,0.00132669
308.419,0.0021003
308.566,0.00245753
308.734,0.00283043
308.805,0.00311293
308.893,0.00367789
308.991,0.00463286
309.19,0.00691811
309.279,0.00750269
309.328,0.00758193
309.413,0.00725654
309.5,0.00638697
309.728,0.00314062
309.796,0.00236696
309.853,0.00188166
309.901,0.00161173
309.931,0.00151141
309.97,0.00145977
310.01,0.00151169
310.049,0.00167846
310.087,0.00195629
310.128,0.0024167
310.169,0.00305961
310.217,0.00404531
310.266,0.00537614
310.327,0.00749851
310.412,0.0111386
310.574,0.0187091
310.66,0.0215525
310.744,0.0226999
310.758,0.0227236
310.855,0.0217522
311.062,0.0174274
311.163,0.0165789
311.194,0.0165346
311.338,0.0167503
311.467,0.0161718
311.633,0.0146617
311.671,0.0145562
311.741,0.0148785
311.836,0.0164085
312.013,0.0202348
312.088,0.0207909
312.166,0.0200889
312.253,0.0178382
312.456,0.0103118
312.52,0.00850252
312.576,0.00748292
312.623,0.00714281
312.628,0.00713737
312.674,0.0073796
312.72,0.00819429
312.759,0.00938618
312.8,0.011153
312.851,0.0141524
312.913,0.0189057
313.012,0.0284109
313.143,0.0413118
313.221,0.0466694
313.299,0.0485872
313.369,0.0470078
313.439,0.0426499
313.55,0.031997
313.676,0.0191571
313.739,0.0138423
313.796,0.0100914
313.844,0.00763821
313.888,0.00590017
313.932,0.00463625
313.966,0.00391829
314.005,0.00333312
314.051,0.00290508
314.088,0.00271844
314.125,0.00264378
314.179,0.00269212
314.243,0.00294634
314.311,0.00343545
314.381,0.00419988
314.457,0.00537813
314.545,0.00720187
314.726,0.0114209
314.811,0.0127106
314.873,0.0130151
314.953,0.0124993
315.03,0.0111259
315.161,0.00768292
315.263,0.00499543
315.331,0.00353252
315.385,0.00261708
315.435,0.00196249
315.477,0.00153289
315.52,0.00120948
315.563,9.76967E-4
315.602,8.31759E-4
315.637,7.48436E-4
315.672,7.06585E-4
315.69,7.00359E-4
315.725,7.16803E-4
315.764,7.79867E-4
315.803,8.93918E-4
315.841,0.00106553
315.88,0.00130329
315.926,0.00168965
315.973,0.00220181
316.023,0.00291894
316.085,0.00402645
316.174,0.00599911
316.326,0.00959222
316.403,0.0108933
316.481,0.0114333
316.49,0.0114388
316.562,0.0110498
316.638,0.00988605
316.76,0.00709758
316.868,0.00454124
316.936,0.00321268
316.993,0.00233277
317.044,0.0017261
317.088,0.00131808
317.131,0.00101698
317.17,8.08378E-4
317.21,6.52401E-4
317.249,5.38121E-4
317.288,4.56088E-4
317.333,3.91872E-4
317.389,3.43045E-4
317.457,3.15372E-4
317.497,3.105E-4
317.566,3.19708E-4
317.612,3.3988E-4
317.669,3.87104E-4
317.715,4.50342E-4
317.761,5.46615E-4
317.801,6.68289E-4
317.841,8.3653E-4
317.879,0.00104414
317.921,0.00135734
317.963,0.00176939
318.005,0.00229759
318.054,0.00307954
318.111,0.004206
318.188,0.00613693
318.378,0.011509
318.459,0.0130968
318.538,0.013673
318.54,0.0136735
318.612,0.0132126
318.684,0.0119287
318.801,0.00876875
318.921,0.00541687
318.988,0.00387044
319.042,0.00290095
319.09,0.00222231
319.134,0.00175447
319.178,0.00139706
319.216,0.00117194
319.262,9.7423E-4
319.311,8.36104E-4
319.375,7.21737E-4
319.476,6.18804E-4
319.786,3.71655E-4
319.881,3.12674E-4
319.985,2.69938E-4
320.083,2.4937E-4
320.182,2.43234E-4
320.297,2.49525E-4
320.398,2.67096E-4
320.473,2.92678E-4
320.535,3.29225E-4
320.585,3.75332E-4
320.635,4.44797E-4
320.68,5.36427E-4
320.721,6.51726E-4
320.762,8.07416E-4
320.803,0.00101396
320.843,0.00128251
320.892,0.00170197
320.947,0.00231044
321.006,0.00316589
321.082,0.00451979
321.282,0.0085486
321.376,0.00984468
321.47,0.0103656
321.489,0.0103782
321.694,0.00986002
321.784,0.0102146
321.875,0.0113723
322.133,0.0163917
322.246,0.0174866
322.309,0.0176164
322.512,0.0171261
322.616,0.0176543
322.709,0.0194364
322.812,0.0230418
323.003,0.031297
323.092,0.0331568
323.109,0.0332168
323.189,0.0321037
323.264,0.0290693
323.394,0.0211102
323.509,0.013982
323.575,0.0107029
323.632,0.00854954
323.687,0.00702127
323.745,0.00589573
323.817,0.005001
323.93,0.00412038
324.136,0.00264832
324.26,0.00175732
324.332,0.00134418
324.389,0.0010931
324.441,9.25103E-4
324.493,8.15792E-4
324.535,7.68101E-4
324.576,7.52933E-4
324.641,7.86767E-4
324.714,8.93174E-4
